يُستخدم فقط عندما يكون وضع باي بال على الإنتاج.,يُستخدم فقط عندما يكون وضع باي بال على الإنتاج.
يُستخدم فقط عندما يكون وضع باي بال على الاختبار.,يُستخدم فقط عندما يكون وضع باي بال على الاختبار.
✅ Handover,✅ التسليم
🎯 CRM,🎯 إدارة العملاء
🏗️ Projects,🏗️ المشاريع
🏢 Organization,🏢 التنظيم والإعداد
🏢 Organization & Setup,🏢 التنظيم والإعداد
🏢 Portfolio,🏢 المحفظة العقارية
👥 HR & Users,👥 الموارد البشرية والمستخدمون
💰 Billing · Finance · ERP,💰 الفوترة · المالية · ERP
💰 Commissions,💰 العمولات
💰 Finance & ERP,💰 المالية · ERP
💰 Owner & CAM,💰 المالك والمصاريف المشتركة
📈 Reports,📈 التقارير
📊 Analytics,📊 التحليلات
📊 Dashboards,📊 لوحات المعلومات
📊 Dashboards & Portals,📊 لوحات المعلومات والبوابات
📊 Dashboards & portals,📊 لوحات المعلومات والبوابات
📋 Commercial,📋 التجاري
📋 Leasing,📋 التأجير
📋 Operations,📋 العمليات
📐 BOQ & inventory,📐 جدول الكميات والمخزون
📦 Inventory & Supply,📦 المخزون والتوريد
🔗 Integration,🔗 التكامل
🚚 Field operations,🚚 العمليات الميدانية
🛡️ Compliance,🛡️ الامتثال
